# audited Stellar commit
bd0f4540b2496a57314e4e29bc6fcf8ff691b60f
# audited Xaman commit
01e2538b08efa2c960233911fad02633f31ce6cd
area	path	classification	stellar_blob	xaman_blob	evidence	handling
local-assets	ios/Xaman/Images.xcassets/Icons/IconLock.imageset/lock@2x.png	Xaman inherited	5edd4edbdbf3002780bdee7fbbb80f46cf1ea9b5	5edd4edbdbf3002780bdee7fbbb80f46cf1ea9b5	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconLock.imageset/lock@3x.png	Xaman inherited	16fef8ed618f47de856e68eb183881c6ecba13f8	16fef8ed618f47de856e68eb183881c6ecba13f8	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMinus.imageset/Contents.json	Xaman inherited	b87f941fe2fbc9b4e3d6fecdf581a39e1fcea01b	b87f941fe2fbc9b4e3d6fecdf581a39e1fcea01b	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMinus.imageset/icon-minus@1x.png	Xaman inherited	27ec315e66412981a40ed3ad9cd96d2f65a2f699	27ec315e66412981a40ed3ad9cd96d2f65a2f699	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMinus.imageset/icon-minus@2x.png	Xaman inherited	c5133604f3aeb527be49675e1942d03aa3c3617c	c5133604f3aeb527be49675e1942d03aa3c3617c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMinus.imageset/icon-minus@3x.png	Xaman inherited	d7faa94501a692246897f0bd6646c31a979778ac	d7faa94501a692246897f0bd6646c31a979778ac	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMoreHorizontal.imageset/Contents.json	Xaman inherited	6f97b3455facaf1481102673be3280191d923f71	6f97b3455facaf1481102673be3280191d923f71	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMoreHorizontal.imageset/more-horizontal@1x.png	Xaman inherited	8b4eabf7481eb3d65a47a35253fd2b4578c96821	8b4eabf7481eb3d65a47a35253fd2b4578c96821	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMoreHorizontal.imageset/more-horizontal@2x.png	Xaman inherited	e5170d8a050cb5f5a7d1fa94bbed53c020545cd6	e5170d8a050cb5f5a7d1fa94bbed53c020545cd6	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMoreHorizontal.imageset/more-horizontal@3x.png	Xaman inherited	c94aba9b8c2176c499586109136cfece46307546	c94aba9b8c2176c499586109136cfece46307546	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMoreVertical.imageset/Contents.json	Xaman inherited	37ef8c1856b1747bd38be6625f900f709b17e496	37ef8c1856b1747bd38be6625f900f709b17e496	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMoreVertical.imageset/icon_more_vertical@1x.png	Xaman inherited	d23589bf02b97deb07b4f1bfd3c795e1ef3d4dd2	d23589bf02b97deb07b4f1bfd3c795e1ef3d4dd2	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMoreVertical.imageset/icon_more_vertical@2x-1.png	Xaman inherited	b2bc5c7f6579637a92c4ac9f86f12967728b0d89	b2bc5c7f6579637a92c4ac9f86f12967728b0d89	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconMoreVertical.imageset/icon_more_vertical@3x.png	Xaman inherited	8f6c926ccc675eb7bc68859ab7125efceaea5e0d	8f6c926ccc675eb7bc68859ab7125efceaea5e0d	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconPlus.imageset/Contents.json	Xaman inherited	0bca869e069009b26ea6150dd9f66a2bb3384506	0bca869e069009b26ea6150dd9f66a2bb3384506	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconPlus.imageset/plus@1x.png	Xaman inherited	168c00bf71e7fa92ab07c6e16058dd360fb7438a	168c00bf71e7fa92ab07c6e16058dd360fb7438a	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconPlus.imageset/plus@2x.png	Xaman inherited	1ad2e50f51466b88a0bebe9f104f0d9c0fdefa45	1ad2e50f51466b88a0bebe9f104f0d9c0fdefa45	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconPlus.imageset/plus@3x.png	Xaman inherited	c838090e88c5459363b4a8f36e5ff3f7f6ed75a2	c838090e88c5459363b4a8f36e5ff3f7f6ed75a2	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconPro.imageset/Contents.json	Xaman inherited	2a4e06a4399ba33d0845e0dbb62da5949955dc78	2a4e06a4399ba33d0845e0dbb62da5949955dc78	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconPro.imageset/icon_pro@1x.png	Xaman inherited	68b00a441fb3954784e2fcc480329609c9dc0f28	68b00a441fb3954784e2fcc480329609c9dc0f28	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconPro.imageset/icon_pro@2x.png	Xaman inherited	7355c532221d0598459083d8eaf10775804a69e5	7355c532221d0598459083d8eaf10775804a69e5	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconPro.imageset/icon_pro@3x.png	Xaman inherited	6ac22af93e65fd3b620785e4dd2dd34791b1a0a9	6ac22af93e65fd3b620785e4dd2dd34791b1a0a9	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconProfile.imageset/Contents.json	Xaman inherited	649a22928d1806f8cf57907f56c2a92899d3a214	649a22928d1806f8cf57907f56c2a92899d3a214	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconProfile.imageset/icon-profile@1x.png	Xaman inherited	87f50c08dd4eab644e07a4fa5c265fb518a7dc32	87f50c08dd4eab644e07a4fa5c265fb518a7dc32	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconProfile.imageset/icon-profile@2x.png	Xaman inherited	3137ddd99bb68c96357b82973959ec146760de05	3137ddd99bb68c96357b82973959ec146760de05	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconProfile.imageset/icon-profile@3x.png	Xaman inherited	611d4c2b91c91525433e409e35c1a7d96ac21651	611d4c2b91c91525433e409e35c1a7d96ac21651	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconQR.imageset/Contents.json	Xaman inherited	fe9594519cfc38810517a9fc291811446aaa3fa3	fe9594519cfc38810517a9fc291811446aaa3fa3	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconQR.imageset/icon_qr@1x.png	Xaman inherited	a176b6cbf0f8bc72d20efd8f2e1721a3c81562c0	a176b6cbf0f8bc72d20efd8f2e1721a3c81562c0	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconQR.imageset/icon_qr@2x.png	Xaman inherited	fc21ff48e6a91a7a88519e50c981498b66660499	fc21ff48e6a91a7a88519e50c981498b66660499	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconQR.imageset/icon_qr@3x.png	Xaman inherited	3f4b09209a1579f5b9d26a4965a765d4fd1fb829	3f4b09209a1579f5b9d26a4965a765d4fd1fb829	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRadio.imageset/Contents.json	Xaman inherited	c8226859b309ad960a667a75eb46ac36a76e6ff7	c8226859b309ad960a667a75eb46ac36a76e6ff7	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRadio.imageset/radio_icon@1x.png	Xaman inherited	570eb3a28b9dee86e62c4842ee8471d21d631008	570eb3a28b9dee86e62c4842ee8471d21d631008	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRadio.imageset/radio_icon@2x.png	Xaman inherited	5e73578ad8e962a386fd08cb572815d5672ab0b8	5e73578ad8e962a386fd08cb572815d5672ab0b8	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRadio.imageset/radio_icon@3x.png	Xaman inherited	08b665501632d10e28eee10176415b43386a20a7	08b665501632d10e28eee10176415b43386a20a7	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRefresh.imageset/Contents.json	Xaman inherited	d353d333fd51bd04f115353d3fa304311cc81eb6	d353d333fd51bd04f115353d3fa304311cc81eb6	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRefresh.imageset/icon_refresh@1x.png	Xaman inherited	91401268b783de19ad1646faef35ef2b6104bc9f	91401268b783de19ad1646faef35ef2b6104bc9f	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRefresh.imageset/icon_refresh@2x.png	Xaman inherited	7a6d92f652f9aaaa1f9e8dc20941622e4e2f0aa3	7a6d92f652f9aaaa1f9e8dc20941622e4e2f0aa3	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRefresh.imageset/icon_refresh@3x.png	Xaman inherited	b55d5138a89b3dc7bd8d1805076638616e3b03d9	b55d5138a89b3dc7bd8d1805076638616e3b03d9	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconReorder.imageset/Contents.json	Xaman inherited	e02b22b541c0af985cb1b7d6fcf8d7c80727f91d	e02b22b541c0af985cb1b7d6fcf8d7c80727f91d	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconReorder.imageset/icon_reorder@1x.png	Xaman inherited	916ad0fcd1742463fd953365bf9a9ecc80d19790	916ad0fcd1742463fd953365bf9a9ecc80d19790	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconReorder.imageset/icon_reorder@2x.png	Xaman inherited	5790c933f0a10b325f007bf5c3080aea5e485fe1	5790c933f0a10b325f007bf5c3080aea5e485fe1	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconReorder.imageset/icon_reorder@3x.png	Xaman inherited	4a5fefa3937e4b4ff130845431054534ebeb70a6	4a5fefa3937e4b4ff130845431054534ebeb70a6	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconReorderHandle.imageset/Contents.json	Xaman inherited	1dd386c92572cdc90e9794930b989c61f0ca39e4	1dd386c92572cdc90e9794930b989c61f0ca39e4	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconReorderHandle.imageset/icon_reorder_handle@1x.png	Xaman inherited	bc55ba90ef4a978d02f6a5282f324bffd6f3f409	bc55ba90ef4a978d02f6a5282f324bffd6f3f409	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconReorderHandle.imageset/icon_reorder_handle@2x.png	Xaman inherited	6d9e6df59aa133511322ca755608662e379ce67b	6d9e6df59aa133511322ca755608662e379ce67b	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconReorderHandle.imageset/icon_reorder_handle@3x.png	Xaman inherited	7dad034c7b1efdae761ada12e11db42b09859436	7dad034c7b1efdae761ada12e11db42b09859436	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRepeat.imageset/Contents.json	Xaman inherited	f4dd281dd21007e6ad3868e955a77053ee258a85	f4dd281dd21007e6ad3868e955a77053ee258a85	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRepeat.imageset/icon_repeat@1x.png	Xaman inherited	9d9566d06e073999f9c25ce33d5ca52ca0c1cd80	9d9566d06e073999f9c25ce33d5ca52ca0c1cd80	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRepeat.imageset/icon_repeat@2x.png	Xaman inherited	d47230f930ef143957bf262717e56793ac244f6e	d47230f930ef143957bf262717e56793ac244f6e	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconRepeat.imageset/icon_repeat@3x.png	Xaman inherited	bbbb7705fb03c89ca0056e52a229494a0030779c	bbbb7705fb03c89ca0056e52a229494a0030779c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconScan.imageset/Contents.json	Xaman inherited	f7dca53b8db6a11c2bde8aacb2e089dca3f8c036	f7dca53b8db6a11c2bde8aacb2e089dca3f8c036	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconScan.imageset/icon-scan@1x.png	Xaman inherited	feb0bc7de7a495224cb7d75ac365640d2fb059ca	feb0bc7de7a495224cb7d75ac365640d2fb059ca	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconScan.imageset/icon-scan@2x.png	Xaman inherited	38aec47dd589d36c93757b0b2ffc6e278c9ee084	38aec47dd589d36c93757b0b2ffc6e278c9ee084	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconScan.imageset/icon-scan@3x.png	Xaman inherited	af0d4a6bad11fbeaed6939aac628db467df0e9b0	af0d4a6bad11fbeaed6939aac628db467df0e9b0	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSearch.imageset/Contents.json	Xaman inherited	fcc553d6fe25c45427a4651ccffafe051a95100c	fcc553d6fe25c45427a4651ccffafe051a95100c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSearch.imageset/icon_search@1x.png	Xaman inherited	8c3a4c404904871801ed1779e9967f15f9b52690	8c3a4c404904871801ed1779e9967f15f9b52690	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSearch.imageset/icon_search@2x.png	Xaman inherited	be01fbefe71f56f2a4b02cb076b02107bfb0227a	be01fbefe71f56f2a4b02cb076b02107bfb0227a	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSearch.imageset/icon_search@3x.png	Xaman inherited	c89c725a8dd889a9dde7c19670130c2ae323e0a5	c89c725a8dd889a9dde7c19670130c2ae323e0a5	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSend.imageset/Contents.json	Xaman inherited	6910b9a65f55299182399cf3800f599010cd4565	6910b9a65f55299182399cf3800f599010cd4565	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSend.imageset/icon_send@1x.png	Xaman inherited	d3c8ee2cde745fe5a82df25e4a21559819d2463c	d3c8ee2cde745fe5a82df25e4a21559819d2463c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSend.imageset/icon_send@2x.png	Xaman inherited	e1af27ecd4695e2af3acfcb21a650250f7c415a0	e1af27ecd4695e2af3acfcb21a650250f7c415a0	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSend.imageset/icon_send@3x.png	Xaman inherited	51f8c56e25776c3c955855ae2f94b2ea3355afd9	51f8c56e25776c3c955855ae2f94b2ea3355afd9	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSettings.imageset/Contents.json	Xaman inherited	3f277eb8ea997c500dd79b9feca13fb1fcf8db63	3f277eb8ea997c500dd79b9feca13fb1fcf8db63	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSettings.imageset/icon-settings@1x.png	Xaman inherited	e66620da9726c6aedb4344aa93ed6a3f8808d1a1	e66620da9726c6aedb4344aa93ed6a3f8808d1a1	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSettings.imageset/icon-settings@2x.png	Xaman inherited	89c3120fd10b907a47e4651e3546a739eebd2e47	89c3120fd10b907a47e4651e3546a739eebd2e47	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSettings.imageset/icon-settings@3x.png	Xaman inherited	c196d8e5341c99833a9e35c5e03cc4d946e6d1ac	c196d8e5341c99833a9e35c5e03cc4d946e6d1ac	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShare.imageset/Contents.json	Xaman inherited	4bcf2e83fb192956a7477df6dbb9f2001dc69366	4bcf2e83fb192956a7477df6dbb9f2001dc69366	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShare.imageset/icon-share@1x.png	Xaman inherited	9be564725bc03a337a1c9e243a89ab96f1266a10	9be564725bc03a337a1c9e243a89ab96f1266a10	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShare.imageset/icon-share@2x.png	Xaman inherited	3dd7414eef1bf4bafd349d6d8d9d8ab70fd721bb	3dd7414eef1bf4bafd349d6d8d9d8ab70fd721bb	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShare.imageset/icon-share@3x.png	Xaman inherited	07a0c104685209b8d31004a5ec3c697a072f132b	07a0c104685209b8d31004a5ec3c697a072f132b	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShield.imageset/Contents.json	Xaman inherited	a6cf9ed4fad5b5fc2ecf6c3c5010616229923c31	a6cf9ed4fad5b5fc2ecf6c3c5010616229923c31	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShield.imageset/shield@1x.png	Xaman inherited	9d62178c53c54ca31a422e9dece39d57bd29181b	9d62178c53c54ca31a422e9dece39d57bd29181b	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShield.imageset/shield@2x.png	Xaman inherited	888c0db557985505ce469d711f0622d5159cd6b0	888c0db557985505ce469d711f0622d5159cd6b0	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShield.imageset/shield@3x.png	Xaman inherited	964a629d84f4af69eebaeb272605d1936917c45f	964a629d84f4af69eebaeb272605d1936917c45f	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShowZero.imageset/Contents.json	Xaman inherited	f655abd6b1ca2e71a8ce14c5ef2019d5a3c8433b	f655abd6b1ca2e71a8ce14c5ef2019d5a3c8433b	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShowZero.imageset/icon_show_zero@1x.png	Xaman inherited	9a75d657445e5b64971b966b9f95109c7c6f5fd3	9a75d657445e5b64971b966b9f95109c7c6f5fd3	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShowZero.imageset/icon_show_zero@2x.png	Xaman inherited	ba80b504951810fc0425c56accacf3d0143829da	ba80b504951810fc0425c56accacf3d0143829da	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconShowZero.imageset/icon_show_zero@3x.png	Xaman inherited	09d875a90f50fe6ba92772e4a21e5e79aeb7eedb	09d875a90f50fe6ba92772e4a21e5e79aeb7eedb	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSlider.imageset/Contents.json	Xaman inherited	07e5001df37a35413ba5758696c258d4696c209f	07e5001df37a35413ba5758696c258d4696c209f	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSlider.imageset/icon_sliders@1x.png	Xaman inherited	4802b6ea0e9a293ced77cdcd1a0f5898b4d0339d	4802b6ea0e9a293ced77cdcd1a0f5898b4d0339d	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSlider.imageset/icon_sliders@2x.png	Xaman inherited	1eb4ae45a35d087c5873f7f828c4fe0b62851109	1eb4ae45a35d087c5873f7f828c4fe0b62851109	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSlider.imageset/icon_sliders@3x.png	Xaman inherited	f852d8f80403ee7d2377ae47f25edb08bf16c2f0	f852d8f80403ee7d2377ae47f25edb08bf16c2f0	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSmartPhone.imageset/Contents.json	Xaman inherited	3ba164076d97bf243dcf3551afc0c43c394e9115	3ba164076d97bf243dcf3551afc0c43c394e9115	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSmartPhone.imageset/icon_smartphone@1x.png	Xaman inherited	19cfee2dbb35d0cf94fbbcd836b62cf32936a4bb	19cfee2dbb35d0cf94fbbcd836b62cf32936a4bb	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSmartPhone.imageset/icon_smartphone@2x.png	Xaman inherited	a672963f724d4c75d2853ca35476bbdb714a7de3	a672963f724d4c75d2853ca35476bbdb714a7de3	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSmartPhone.imageset/icon_smartphone@3x.png	Xaman inherited	632355006bbc16b4a679337991b744a65dab1f7c	632355006bbc16b4a679337991b744a65dab1f7c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSortTop.imageset/Contents.json	Xaman inherited	3c0916bbbae65cc7847f233b24ad4e3c72a8d2e7	3c0916bbbae65cc7847f233b24ad4e3c72a8d2e7	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSortTop.imageset/icon_sort_top@1x.png	Xaman inherited	b28e1725866f4e3bc764d8269ab6dddaff009685	b28e1725866f4e3bc764d8269ab6dddaff009685	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSortTop.imageset/icon_sort_top@2x.png	Xaman inherited	253dfb5de19fe452e787e8ff3c871493f1f72bb0	253dfb5de19fe452e787e8ff3c871493f1f72bb0	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconSortTop.imageset/icon_sort_top@3x.png	Xaman inherited	2d387a68a5022acba6320b5c6f41f945f97079f1	2d387a68a5022acba6320b5c6f41f945f97079f1	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconStar.imageset/Contents.json	Xaman inherited	411661c2b2aca25689546dd102dd3db73857b921	411661c2b2aca25689546dd102dd3db73857b921	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconStar.imageset/star@1x.png	Xaman inherited	db960b183466f977a3f6bb9274c70e226e12d05e	db960b183466f977a3f6bb9274c70e226e12d05e	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconStar.imageset/star@2x.png	Xaman inherited	f3584e544a4a7934172bd72fbda3da68460d66b5	f3584e544a4a7934172bd72fbda3da68460d66b5	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconStar.imageset/star@3x.png	Xaman inherited	8017d3ba12462d8c3e151730536b8f4d4b3280ff	8017d3ba12462d8c3e151730536b8f4d4b3280ff	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconStarFull.imageset/Contents.json	Xaman inherited	dca59f419db730ca236b4f0bd175660d9e16269a	dca59f419db730ca236b4f0bd175660d9e16269a	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconStarFull.imageset/icon_star_full@1x.png	Xaman inherited	1ecced06c63000cb39a40ecaca2128b67c31049c	1ecced06c63000cb39a40ecaca2128b67c31049c	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconStarFull.imageset/icon_star_full@2x.png	Xaman inherited	434b7fea54e2272675592340b190796d46629b9b	434b7fea54e2272675592340b190796d46629b9b	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
local-assets	ios/Xaman/Images.xcassets/Icons/IconStarFull.imageset/icon_star_full@3x.png	Xaman inherited	dacd2916dcd3bc5accfc613fb981c20ea2e3a9a4	dacd2916dcd3bc5accfc613fb981c20ea2e3a9a4	same path and same blob at audited commits	clean-room behavior rewrite; direct migration requires approval record
